book_no,book_title,plot_index,words
1,ADI PARVA,2685,karna
1,ADI PARVA,3262,arjuna
1,ADI PARVA,3726,arjuna
1,ADI PARVA,3762,arjuna
1,ADI PARVA,3878,arjuna
1,ADI PARVA,4462,arjuna
1,ADI PARVA,4528,arjuna
1,ADI PARVA,4579,arjuna
1,ADI PARVA,4668,arjuna
1,ADI PARVA,5033,arjuna
1,ADI PARVA,5085,arjuna
1,ADI PARVA,5119,arjuna
1,ADI PARVA,5161,arjuna
1,ADI PARVA,5250,karna
1,ADI PARVA,5271,arjuna
1,ADI PARVA,5376,arjuna
1,ADI PARVA,5459,arjuna
1,ADI PARVA,5462,arjuna
1,ADI PARVA,5533,arjuna
1,ADI PARVA,5765,arjuna
1,ADI PARVA,5800,arjuna
1,ADI PARVA,5931,arjuna
1,ADI PARVA,6027,arjuna
1,ADI PARVA,6152,arjuna
1,ADI PARVA,6157,arjuna
1,ADI PARVA,6229,arjuna
1,ADI PARVA,6274,arjuna
1,ADI PARVA,6301,arjuna
1,ADI PARVA,6339,arjuna
1,ADI PARVA,6386,arjuna
1,ADI PARVA,6444,arjuna
1,ADI PARVA,6463,karna
1,ADI PARVA,6516,karna
1,ADI PARVA,6562,karna
1,ADI PARVA,6600,karna
1,ADI PARVA,6611,karna
1,ADI PARVA,6621,arjuna
1,ADI PARVA,6806,karna
1,ADI PARVA,6815,arjuna
1,ADI PARVA,7196,arjuna
1,ADI PARVA,10249,arjuna
1,ADI PARVA,10285,arjuna
1,ADI PARVA,10291,arjuna
1,ADI PARVA,10404,arjuna
1,ADI PARVA,10411,arjuna
1,ADI PARVA,10425,arjuna
1,ADI PARVA,10844,karna
1,ADI PARVA,10986,arjuna
1,ADI PARVA,11042,karna
1,ADI PARVA,11505,arjuna
1,ADI PARVA,12047,arjuna
1,ADI PARVA,12110,arjuna
1,ADI PARVA,12144,arjuna
1,ADI PARVA,12319,arjuna
1,ADI PARVA,12358,arjuna
1,ADI PARVA,12394,arjuna
1,ADI PARVA,12418,arjuna
1,ADI PARVA,12432,arjuna
1,ADI PARVA,12505,arjuna
1,ADI PARVA,12539,arjuna
1,ADI PARVA,13002,karna
1,ADI PARVA,13195,arjuna
1,ADI PARVA,13337,arjuna
1,ADI PARVA,13359,arjuna
1,ADI PARVA,13402,karna
1,ADI PARVA,13906,arjuna
1,ADI PARVA,13921,arjuna
1,ADI PARVA,13948,arjuna
1,ADI PARVA,13960,arjuna
1,ADI PARVA,14150,arjuna
1,ADI PARVA,14259,karna
1,ADI PARVA,14274,karna
1,ADI PARVA,14553,arjuna
1,ADI PARVA,14572,arjuna
1,ADI PARVA,14663,arjuna
1,ADI PARVA,14749,arjuna
1,ADI PARVA,14983,arjuna
1,ADI PARVA,15114,karna
1,ADI PARVA,15120,karna
1,ADI PARVA,15133,karna
1,ADI PARVA,15399,arjuna
1,ADI PARVA,15481,arjuna
1,ADI PARVA,15507,arjuna
1,ADI PARVA,15641,arjuna
1,ADI PARVA,15669,arjuna
1,ADI PARVA,15705,arjuna
1,ADI PARVA,15754,arjuna
1,ADI PARVA,15867,arjuna
1,ADI PARVA,15950,karna
1,ADI PARVA,15966,karna
1,ADI PARVA,15989,karna
1,ADI PARVA,16052,karna
1,ADI PARVA,16068,arjuna
1,ADI PARVA,16075,arjuna
1,ADI PARVA,16105,arjuna
1,ADI PARVA,16109,karna
1,ADI PARVA,16848,arjuna
1,ADI PARVA,17210,karna
1,ADI PARVA,17658,arjuna
1,ADI PARVA,17688,arjuna
1,ADI PARVA,17700,arjuna
1,ADI PARVA,18128,arjuna
1,ADI PARVA,18277,arjuna
1,ADI PARVA,18393,arjuna
1,ADI PARVA,71124,karna
1,ADI PARVA,71401,karna
1,ADI PARVA,72034,arjuna
1,ADI PARVA,72113,arjuna
1,ADI PARVA,72138,arjuna
1,ADI PARVA,72175,arjuna
1,ADI PARVA,72185,arjuna
1,ADI PARVA,72218,arjuna
1,ADI PARVA,72246,arjuna
1,ADI PARVA,72290,arjuna
1,ADI PARVA,72367,arjuna
1,ADI PARVA,72801,arjuna
1,ADI PARVA,77883,arjuna
1,ADI PARVA,77941,arjuna
1,ADI PARVA,86210,karna
1,ADI PARVA,86595,arjuna
1,ADI PARVA,86658,arjuna
1,ADI PARVA,86775,arjuna
1,ADI PARVA,87645,arjuna
1,ADI PARVA,87785,karna
1,ADI PARVA,123888,arjuna
1,ADI PARVA,124265,arjuna
1,ADI PARVA,124347,arjuna
1,ADI PARVA,135605,arjuna
1,ADI PARVA,143027,karna
1,ADI PARVA,143044,karna
1,ADI PARVA,143301,arjuna
1,ADI PARVA,143326,karna
1,ADI PARVA,143364,karna
1,ADI PARVA,143451,karna
1,ADI PARVA,146846,karna
1,ADI PARVA,147595,karna
1,ADI PARVA,147662,karna
1,ADI PARVA,156000,arjuna
1,ADI PARVA,156536,arjuna
1,ADI PARVA,157813,arjuna
1,ADI PARVA,161731,arjuna
1,ADI PARVA,163738,karna
1,ADI PARVA,168693,arjuna
1,ADI PARVA,168710,arjuna
1,ADI PARVA,168804,karna
1,ADI PARVA,168821,karna
1,ADI PARVA,168828,arjuna
1,ADI PARVA,168841,arjuna
1,ADI PARVA,168905,arjuna
1,ADI PARVA,169042,arjuna
1,ADI PARVA,169115,arjuna
1,ADI PARVA,169165,arjuna
1,ADI PARVA,169191,arjuna
1,ADI PARVA,169213,arjuna
1,ADI PARVA,169332,arjuna
1,ADI PARVA,169362,arjuna
1,ADI PARVA,169974,arjuna
1,ADI PARVA,170080,arjuna
1,ADI PARVA,170395,arjuna
1,ADI PARVA,170480,arjuna
1,ADI PARVA,170504,arjuna
1,ADI PARVA,170542,arjuna
1,ADI PARVA,170579,arjuna
1,ADI PARVA,170615,arjuna
1,ADI PARVA,171086,arjuna
1,ADI PARVA,171142,arjuna
1,ADI PARVA,171177,arjuna
1,ADI PARVA,171190,arjuna
1,ADI PARVA,171218,arjuna
1,ADI PARVA,171250,arjuna
1,ADI PARVA,171271,arjuna
1,ADI PARVA,171459,arjuna
1,ADI PARVA,171489,arjuna
1,ADI PARVA,171523,arjuna
1,ADI PARVA,171550,arjuna
1,ADI PARVA,173076,arjuna
1,ADI PARVA,173422,arjuna
1,ADI PARVA,173550,arjuna
1,ADI PARVA,173818,karna
1,ADI PARVA,173869,karna
1,ADI PARVA,174164,karna
1,ADI PARVA,174190,karna
1,ADI PARVA,174275,arjuna
1,ADI PARVA,174324,arjuna
1,ADI PARVA,174335,karna
1,ADI PARVA,174364,karna
1,ADI PARVA,174375,karna
1,ADI PARVA,174481,karna
1,ADI PARVA,174589,karna
1,ADI PARVA,174609,karna
1,ADI PARVA,174747,karna
1,ADI PARVA,174854,karna
1,ADI PARVA,174933,karna
1,ADI PARVA,174973,karna
1,ADI PARVA,175015,karna
1,ADI PARVA,175075,karna
1,ADI PARVA,175142,karna
1,ADI PARVA,175180,karna
1,ADI PARVA,175192,karna
1,ADI PARVA,175232,karna
1,ADI PARVA,175311,karna
1,ADI PARVA,175588,karna
1,ADI PARVA,175663,karna
1,ADI PARVA,175717,karna
1,ADI PARVA,175764,arjuna
1,ADI PARVA,175767,karna
1,ADI PARVA,175788,karna
1,ADI PARVA,175823,karna
1,ADI PARVA,175836,arjuna
1,ADI PARVA,175845,karna
1,ADI PARVA,175875,karna
1,ADI PARVA,176027,karna
1,ADI PARVA,176179,arjuna
1,ADI PARVA,176480,karna
1,ADI PARVA,176577,arjuna
1,ADI PARVA,176626,arjuna
1,ADI PARVA,176715,arjuna
1,ADI PARVA,176893,arjuna
1,ADI PARVA,176965,arjuna
1,ADI PARVA,177017,arjuna
1,ADI PARVA,177075,arjuna
1,ADI PARVA,177095,arjuna
1,ADI PARVA,177137,arjuna
1,ADI PARVA,177189,arjuna
1,ADI PARVA,177217,arjuna
1,ADI PARVA,177230,arjuna
1,ADI PARVA,177271,arjuna
1,ADI PARVA,177304,arjuna
1,ADI PARVA,177406,arjuna
1,ADI PARVA,177460,arjuna
1,ADI PARVA,177580,arjuna
1,ADI PARVA,177631,arjuna
1,ADI PARVA,178164,arjuna
1,ADI PARVA,178338,arjuna
1,ADI PARVA,178406,arjuna
1,ADI PARVA,178422,arjuna
1,ADI PARVA,178575,arjuna
1,ADI PARVA,178595,arjuna
1,ADI PARVA,178686,arjuna
1,ADI PARVA,178778,arjuna
1,ADI PARVA,178834,arjuna
1,ADI PARVA,178868,arjuna
1,ADI PARVA,178878,arjuna
1,ADI PARVA,183521,arjuna
1,ADI PARVA,183532,karna
1,ADI PARVA,184137,karna
1,ADI PARVA,188521,arjuna
1,ADI PARVA,189077,arjuna
1,ADI PARVA,189405,karna
1,ADI PARVA,191296,arjuna
1,ADI PARVA,191612,karna
1,ADI PARVA,194684,arjuna
1,ADI PARVA,194763,arjuna
1,ADI PARVA,194885,arjuna
1,ADI PARVA,194996,arjuna
1,ADI PARVA,195134,arjuna
1,ADI PARVA,195216,arjuna
1,ADI PARVA,195325,arjuna
1,ADI PARVA,196745,karna
1,ADI PARVA,196759,karna
1,ADI PARVA,197254,arjuna
1,ADI PARVA,205424,arjuna
1,ADI PARVA,208053,arjuna
1,ADI PARVA,209124,arjuna
1,ADI PARVA,209420,arjuna
1,ADI PARVA,209746,arjuna
1,ADI PARVA,209792,arjuna
1,ADI PARVA,209892,arjuna
1,ADI PARVA,210461,arjuna
1,ADI PARVA,210582,arjuna
1,ADI PARVA,210797,arjuna
1,ADI PARVA,211340,arjuna
1,ADI PARVA,211980,arjuna
1,ADI PARVA,214585,arjuna
1,ADI PARVA,214634,arjuna
1,ADI PARVA,215309,arjuna
1,ADI PARVA,215336,arjuna
1,ADI PARVA,215538,arjuna
1,ADI PARVA,220067,arjuna
1,ADI PARVA,222812,arjuna
1,ADI PARVA,223598,arjuna
1,ADI PARVA,223681,arjuna
1,ADI PARVA,224842,arjuna
1,ADI PARVA,224870,arjuna
1,ADI PARVA,224888,arjuna
1,ADI PARVA,225884,karna
1,ADI PARVA,226664,arjuna
1,ADI PARVA,226837,karna
1,ADI PARVA,227080,karna
1,ADI PARVA,227117,karna
1,ADI PARVA,227165,karna
1,ADI PARVA,227184,karna
1,ADI PARVA,227892,arjuna
1,ADI PARVA,227973,arjuna
1,ADI PARVA,228152,arjuna
1,ADI PARVA,228263,arjuna
1,ADI PARVA,228731,arjuna
1,ADI PARVA,228779,arjuna
1,ADI PARVA,228858,arjuna
1,ADI PARVA,228974,arjuna
1,ADI PARVA,229251,arjuna
1,ADI PARVA,229302,arjuna
1,ADI PARVA,229334,karna
1,ADI PARVA,229390,karna
1,ADI PARVA,229447,arjuna
1,ADI PARVA,229449,karna
1,ADI PARVA,229489,karna
1,ADI PARVA,229495,karna
1,ADI PARVA,229497,arjuna
1,ADI PARVA,229505,karna
1,ADI PARVA,229507,arjuna
1,ADI PARVA,229599,arjuna
1,ADI PARVA,229607,karna
1,ADI PARVA,229629,arjuna
1,ADI PARVA,229631,karna
1,ADI PARVA,229655,karna
1,ADI PARVA,229792,karna
1,ADI PARVA,229876,arjuna
1,ADI PARVA,229879,karna
1,ADI PARVA,230097,karna
1,ADI PARVA,230146,karna
1,ADI PARVA,230916,arjuna
1,ADI PARVA,231701,arjuna
1,ADI PARVA,232379,arjuna
1,ADI PARVA,233233,arjuna
1,ADI PARVA,234527,arjuna
1,ADI PARVA,234766,arjuna
1,ADI PARVA,234817,arjuna
1,ADI PARVA,234978,arjuna
1,ADI PARVA,237770,arjuna
1,ADI PARVA,238079,arjuna
1,ADI PARVA,240059,arjuna
1,ADI PARVA,240305,arjuna
1,ADI PARVA,240328,karna
1,ADI PARVA,240359,arjuna
1,ADI PARVA,240881,karna
1,ADI PARVA,241159,karna
1,ADI PARVA,241451,arjuna
1,ADI PARVA,241471,arjuna
1,ADI PARVA,241703,karna
1,ADI PARVA,241729,karna
1,ADI PARVA,243525,karna
1,ADI PARVA,243986,karna
1,ADI PARVA,244028,karna
1,ADI PARVA,244206,karna
1,ADI PARVA,245019,karna
1,ADI PARVA,245917,arjuna
1,ADI PARVA,246660,arjuna
1,ADI PARVA,252065,arjuna
1,ADI PARVA,252446,arjuna
1,ADI PARVA,252484,arjuna
1,ADI PARVA,253060,arjuna
1,ADI PARVA,253112,arjuna
1,ADI PARVA,253139,arjuna
1,ADI PARVA,253165,arjuna
1,ADI PARVA,253260,arjuna
1,ADI PARVA,253611,arjuna
1,ADI PARVA,253644,arjuna
1,ADI PARVA,253729,arjuna
1,ADI PARVA,253839,arjuna
1,ADI PARVA,254122,arjuna
1,ADI PARVA,254316,arjuna
1,ADI PARVA,254379,arjuna
1,ADI PARVA,254409,arjuna
1,ADI PARVA,254668,arjuna
1,ADI PARVA,254856,arjuna
1,ADI PARVA,254875,arjuna
1,ADI PARVA,254936,arjuna
1,ADI PARVA,255194,arjuna
1,ADI PARVA,255239,arjuna
1,ADI PARVA,255270,arjuna
1,ADI PARVA,255610,arjuna
1,ADI PARVA,255966,arjuna
1,ADI PARVA,256416,arjuna
1,ADI PARVA,256760,arjuna
1,ADI PARVA,256811,arjuna
1,ADI PARVA,256828,arjuna
1,ADI PARVA,256840,arjuna
1,ADI PARVA,256879,arjuna
1,ADI PARVA,256915,arjuna
1,ADI PARVA,256951,arjuna
1,ADI PARVA,256982,arjuna
1,ADI PARVA,257014,arjuna
1,ADI PARVA,257085,arjuna
1,ADI PARVA,257351,arjuna
1,ADI PARVA,257837,arjuna
1,ADI PARVA,257951,arjuna
1,ADI PARVA,258106,arjuna
1,ADI PARVA,258134,arjuna
1,ADI PARVA,258709,arjuna
1,ADI PARVA,259127,arjuna
1,ADI PARVA,259302,arjuna
1,ADI PARVA,259348,arjuna
1,ADI PARVA,259365,arjuna
1,ADI PARVA,259539,arjuna
1,ADI PARVA,259560,arjuna
1,ADI PARVA,259705,arjuna
1,ADI PARVA,259912,arjuna
1,ADI PARVA,260649,arjuna
1,ADI PARVA,260946,arjuna
1,ADI PARVA,260974,arjuna
1,ADI PARVA,261056,arjuna
1,ADI PARVA,261294,arjuna
1,ADI PARVA,261455,arjuna
1,ADI PARVA,261552,arjuna
1,ADI PARVA,261724,arjuna
1,ADI PARVA,262635,arjuna
1,ADI PARVA,262678,arjuna
1,ADI PARVA,262818,arjuna
1,ADI PARVA,262857,arjuna
1,ADI PARVA,265467,arjuna
1,ADI PARVA,265841,arjuna
1,ADI PARVA,266388,arjuna
1,ADI PARVA,266457,arjuna
1,ADI PARVA,266720,arjuna
1,ADI PARVA,266793,arjuna
1,ADI PARVA,266904,arjuna
1,ADI PARVA,267051,arjuna
1,ADI PARVA,267341,arjuna
1,ADI PARVA,267364,arjuna
1,ADI PARVA,267735,arjuna
1,ADI PARVA,267772,arjuna
1,ADI PARVA,267841,arjuna
1,ADI PARVA,267916,arjuna
1,ADI PARVA,267969,arjuna
1,ADI PARVA,268000,arjuna
1,ADI PARVA,268097,arjuna
1,ADI PARVA,268170,arjuna
1,ADI PARVA,268336,arjuna
1,ADI PARVA,268375,arjuna
1,ADI PARVA,268390,arjuna
1,ADI PARVA,268886,arjuna
1,ADI PARVA,268940,arjuna
1,ADI PARVA,268976,arjuna
1,ADI PARVA,269022,arjuna
1,ADI PARVA,269036,arjuna
1,ADI PARVA,269082,arjuna
1,ADI PARVA,269133,arjuna
1,ADI PARVA,269304,arjuna
1,ADI PARVA,269567,arjuna
1,ADI PARVA,269586,arjuna
1,ADI PARVA,269625,arjuna
1,ADI PARVA,269691,arjuna
1,ADI PARVA,269857,arjuna
1,ADI PARVA,269887,arjuna
1,ADI PARVA,269912,arjuna
1,ADI PARVA,269941,arjuna
1,ADI PARVA,269975,arjuna
1,ADI PARVA,269998,arjuna
1,ADI PARVA,270143,arjuna
1,ADI PARVA,270265,arjuna
1,ADI PARVA,270386,arjuna
1,ADI PARVA,270397,arjuna
1,ADI PARVA,270408,arjuna
1,ADI PARVA,275453,arjuna
1,ADI PARVA,275481,arjuna
1,ADI PARVA,275645,arjuna
1,ADI PARVA,275673,arjuna
1,ADI PARVA,275749,arjuna
1,ADI PARVA,275789,arjuna
2,SABHA PARVA,54,arjuna
2,SABHA PARVA,104,arjuna
2,SABHA PARVA,222,arjuna
2,SABHA PARVA,484,arjuna
2,SABHA PARVA,1178,arjuna
2,SABHA PARVA,1259,arjuna
2,SABHA PARVA,1709,arjuna
2,SABHA PARVA,2343,arjuna
2,SABHA PARVA,3713,arjuna
2,SABHA PARVA,3768,arjuna
2,SABHA PARVA,10475,arjuna
2,SABHA PARVA,12456,karna
2,SABHA PARVA,16393,arjuna
2,SABHA PARVA,17609,arjuna
2,SABHA PARVA,20462,arjuna
2,SABHA PARVA,20574,arjuna
2,SABHA PARVA,21077,arjuna
2,SABHA PARVA,24865,arjuna
2,SABHA PARVA,24992,arjuna
2,SABHA PARVA,25015,arjuna
2,SABHA PARVA,25201,arjuna
2,SABHA PARVA,25396,arjuna
2,SABHA PARVA,25414,arjuna
2,SABHA PARVA,25446,arjuna
2,SABHA PARVA,25529,arjuna
2,SABHA PARVA,25569,arjuna
2,SABHA PARVA,25949,arjuna
2,SABHA PARVA,30255,arjuna
2,SABHA PARVA,30346,arjuna
2,SABHA PARVA,30426,arjuna
2,SABHA PARVA,31032,arjuna
2,SABHA PARVA,31516,arjuna
2,SABHA PARVA,31682,arjuna
2,SABHA PARVA,31902,arjuna
2,SABHA PARVA,32136,arjuna
2,SABHA PARVA,32192,arjuna
2,SABHA PARVA,32524,arjuna
2,SABHA PARVA,32579,arjuna
2,SABHA PARVA,32645,arjuna
2,SABHA PARVA,32672,arjuna
2,SABHA PARVA,32878,arjuna
2,SABHA PARVA,32902,arjuna
2,SABHA PARVA,33105,arjuna
2,SABHA PARVA,33234,arjuna
2,SABHA PARVA,33447,arjuna
2,SABHA PARVA,33525,arjuna
2,SABHA PARVA,33577,arjuna
2,SABHA PARVA,34759,karna
2,SABHA PARVA,34772,karna
2,SABHA PARVA,38731,arjuna
2,SABHA PARVA,39171,arjuna
2,SABHA PARVA,40019,karna
2,SABHA PARVA,42737,karna
2,SABHA PARVA,46725,arjuna
2,SABHA PARVA,48250,karna
2,SABHA PARVA,51639,arjuna
2,SABHA PARVA,52022,arjuna
2,SABHA PARVA,52527,arjuna
2,SABHA PARVA,52927,arjuna
2,SABHA PARVA,53628,arjuna
2,SABHA PARVA,53729,karna
2,SABHA PARVA,54976,arjuna
2,SABHA PARVA,56975,arjuna
2,SABHA PARVA,59196,arjuna
2,SABHA PARVA,59212,arjuna
2,SABHA PARVA,59214,arjuna
2,SABHA PARVA,59223,arjuna
2,SABHA PARVA,59244,arjuna
2,SABHA PARVA,59247,arjuna
2,SABHA PARVA,60400,arjuna
2,SABHA PARVA,63746,karna
2,SABHA PARVA,66128,arjuna
2,SABHA PARVA,66721,arjuna
2,SABHA PARVA,67406,arjuna
2,SABHA PARVA,70120,karna
2,SABHA PARVA,72401,karna
2,SABHA PARVA,72997,arjuna
2,SABHA PARVA,75778,karna
2,SABHA PARVA,76010,arjuna
2,SABHA PARVA,78804,karna
2,SABHA PARVA,79705,arjuna
2,SABHA PARVA,79968,arjuna
2,SABHA PARVA,80182,arjuna
2,SABHA PARVA,80267,karna
2,SABHA PARVA,80486,arjuna
2,SABHA PARVA,80679,arjuna
2,SABHA PARVA,81094,arjuna
2,SABHA PARVA,81123,arjuna
2,SABHA PARVA,81721,karna
2,SABHA PARVA,81818,karna
2,SABHA PARVA,81929,arjuna
2,SABHA PARVA,81947,arjuna
2,SABHA PARVA,82118,arjuna
2,SABHA PARVA,82766,arjuna
2,SABHA PARVA,83033,karna
2,SABHA PARVA,83245,arjuna
2,SABHA PARVA,85869,karna
2,SABHA PARVA,85963,arjuna
2,SABHA PARVA,86009,karna
2,SABHA PARVA,86026,arjuna
2,SABHA PARVA,86041,karna
2,SABHA PARVA,86061,arjuna
2,SABHA PARVA,86073,karna
2,SABHA PARVA,86169,arjuna
2,SABHA PARVA,88487,arjuna
2,SABHA PARVA,88568,arjuna
2,SABHA PARVA,88882,arjuna
2,SABHA PARVA,89496,arjuna
2,SABHA PARVA,89529,karna
2,SABHA PARVA,89562,karna
2,SABHA PARVA,90596,karna
2,SABHA PARVA,91020,arjuna
3,VANA PARVA,417,karna
3,VANA PARVA,7408,arjuna
3,VANA PARVA,7650,karna
3,VANA PARVA,9166,arjuna
3,VANA PARVA,9618,karna
3,VANA PARVA,10002,karna
3,VANA PARVA,10021,karna
3,VANA PARVA,13448,arjuna
3,VANA PARVA,13821,arjuna
3,VANA PARVA,14999,karna
3,VANA PARVA,15081,arjuna
3,VANA PARVA,15142,arjuna
3,VANA PARVA,17068,arjuna
3,VANA PARVA,17220,arjuna
3,VANA PARVA,17352,arjuna
3,VANA PARVA,17376,arjuna
3,VANA PARVA,18424,arjuna
3,VANA PARVA,18738,karna
3,VANA PARVA,18935,arjuna
3,VANA PARVA,18944,arjuna
3,VANA PARVA,19013,karna
3,VANA PARVA,28251,arjuna
3,VANA PARVA,28521,arjuna
3,VANA PARVA,28845,karna
3,VANA PARVA,29034,arjuna
3,VANA PARVA,29215,arjuna
3,VANA PARVA,30169,arjuna
3,VANA PARVA,31695,karna
3,VANA PARVA,32178,arjuna
3,VANA PARVA,32206,arjuna
3,VANA PARVA,32259,arjuna
3,VANA PARVA,32337,arjuna
3,VANA PARVA,32371,arjuna
3,VANA PARVA,35724,arjuna
3,VANA PARVA,41971,arjuna
3,VANA PARVA,42283,arjuna
3,VANA PARVA,43589,arjuna
3,VANA PARVA,43951,arjuna
3,VANA PARVA,45656,karna
3,VANA PARVA,45916,karna
3,VANA PARVA,46123,karna
3,VANA PARVA,46284,arjuna
3,VANA PARVA,46295,arjuna
3,VANA PARVA,46765,arjuna
3,VANA PARVA,46780,arjuna
3,VANA PARVA,46837,karna
3,VANA PARVA,47193,arjuna
3,VANA PARVA,47237,arjuna
3,VANA PARVA,47398,arjuna
3,VANA PARVA,47870,arjuna
3,VANA PARVA,48018,arjuna
3,VANA PARVA,48072,arjuna
3,VANA PARVA,48212,arjuna
3,VANA PARVA,48227,arjuna
3,VANA PARVA,48245,arjuna
3,VANA PARVA,48599,arjuna
3,VANA PARVA,48641,arjuna
3,VANA PARVA,48688,arjuna
3,VANA PARVA,48753,arjuna
3,VANA PARVA,48823,arjuna
3,VANA PARVA,48895,arjuna
3,VANA PARVA,48959,arjuna
3,VANA PARVA,49158,arjuna
3,VANA PARVA,49281,arjuna
3,VANA PARVA,49477,arjuna
3,VANA PARVA,49619,arjuna
3,VANA PARVA,49912,arjuna
3,VANA PARVA,50453,arjuna
3,VANA PARVA,50634,arjuna
3,VANA PARVA,50684,arjuna
3,VANA PARVA,50726,arjuna
3,VANA PARVA,50923,arjuna
3,VANA PARVA,51001,arjuna
3,VANA PARVA,51105,arjuna
3,VANA PARVA,51175,arjuna
3,VANA PARVA,51661,arjuna
3,VANA PARVA,51900,arjuna
3,VANA PARVA,52271,arjuna
3,VANA PARVA,52293,arjuna
3,VANA PARVA,52301,arjuna
3,VANA PARVA,52555,arjuna
3,VANA PARVA,52651,karna
3,VANA PARVA,52722,karna
3,VANA PARVA,52992,arjuna
3,VANA PARVA,53005,arjuna
3,VANA PARVA,53085,arjuna
3,VANA PARVA,53125,arjuna
3,VANA PARVA,53136,arjuna
3,VANA PARVA,53202,arjuna
3,VANA PARVA,53312,arjuna
3,VANA PARVA,53539,arjuna
3,VANA PARVA,53664,arjuna
3,VANA PARVA,53798,arjuna
3,VANA PARVA,53954,karna
3,VANA PARVA,54588,arjuna
3,VANA PARVA,54827,arjuna
3,VANA PARVA,54876,arjuna
3,VANA PARVA,55076,arjuna
3,VANA PARVA,55144,arjuna
3,VANA PARVA,55291,arjuna
3,VANA PARVA,55434,arjuna
3,VANA PARVA,55445,arjuna
3,VANA PARVA,55742,arjuna
3,VANA PARVA,56039,arjuna
3,VANA PARVA,56126,arjuna
3,VANA PARVA,56157,arjuna
3,VANA PARVA,56815,arjuna
3,VANA PARVA,56871,arjuna
3,VANA PARVA,56914,arjuna
3,VANA PARVA,57349,arjuna
3,VANA PARVA,57421,arjuna
3,VANA PARVA,57438,arjuna
3,VANA PARVA,57455,arjuna
3,VANA PARVA,57560,arjuna
3,VANA PARVA,57630,arjuna
3,VANA PARVA,57996,arjuna
3,VANA PARVA,58115,arjuna
3,VANA PARVA,58171,arjuna
3,VANA PARVA,58255,arjuna
3,VANA PARVA,58267,arjuna
3,VANA PARVA,58309,arjuna
3,VANA PARVA,58699,arjuna
3,VANA PARVA,58741,arjuna
3,VANA PARVA,58793,arjuna
3,VANA PARVA,58855,arjuna
3,VANA PARVA,58906,arjuna
3,VANA PARVA,59187,arjuna
3,VANA PARVA,59306,arjuna
3,VANA PARVA,59521,arjuna
3,VANA PARVA,59632,arjuna
3,VANA PARVA,59775,arjuna
3,VANA PARVA,59855,arjuna
3,VANA PARVA,59888,arjuna
3,VANA PARVA,60315,arjuna
3,VANA PARVA,60330,arjuna
3,VANA PARVA,60915,arjuna
3,VANA PARVA,61367,arjuna
3,VANA PARVA,61405,arjuna
3,VANA PARVA,61494,arjuna
3,VANA PARVA,61559,karna
3,VANA PARVA,61594,karna
3,VANA PARVA,61611,arjuna
3,VANA PARVA,61613,arjuna
3,VANA PARVA,61701,arjuna
3,VANA PARVA,61818,arjuna
3,VANA PARVA,61841,arjuna
3,VANA PARVA,61858,arjuna
3,VANA PARVA,61969,karna
3,VANA PARVA,62005,arjuna
3,VANA PARVA,62120,arjuna
3,VANA PARVA,62290,karna
3,VANA PARVA,62384,karna
3,VANA PARVA,62409,arjuna
3,VANA PARVA,62445,arjuna
3,VANA PARVA,62515,arjuna
3,VANA PARVA,62965,arjuna
3,VANA PARVA,63212,arjuna
3,VANA PARVA,63882,arjuna
3,VANA PARVA,63916,karna
3,VANA PARVA,64639,arjuna
3,VANA PARVA,64668,arjuna
3,VANA PARVA,64844,karna
3,VANA PARVA,65058,karna
3,VANA PARVA,95861,arjuna
3,VANA PARVA,96155,arjuna
3,VANA PARVA,96244,arjuna
3,VANA PARVA,96357,arjuna
3,VANA PARVA,96367,arjuna
3,VANA PARVA,96426,arjuna
3,VANA PARVA,116997,arjuna
3,VANA PARVA,117180,arjuna
3,VANA PARVA,117185,karna
3,VANA PARVA,117281,karna
3,VANA PARVA,117324,arjuna
3,VANA PARVA,117372,karna
3,VANA PARVA,117456,arjuna
3,VANA PARVA,117549,arjuna
3,VANA PARVA,117589,arjuna
3,VANA PARVA,121359,arjuna
3,VANA PARVA,121383,arjuna
3,VANA PARVA,121523,arjuna
3,VANA PARVA,121594,karna
3,VANA PARVA,121687,arjuna
3,VANA PARVA,121691,karna
3,VANA PARVA,121711,karna
3,VANA PARVA,121906,arjuna
3,VANA PARVA,122019,arjuna
3,VANA PARVA,145959,arjuna
3,VANA PARVA,146148,arjuna
3,VANA PARVA,148205,arjuna
3,VANA PARVA,148249,arjuna
3,VANA PARVA,149283,arjuna
3,VANA PARVA,149355,arjuna
3,VANA PARVA,149395,arjuna
3,VANA PARVA,150046,arjuna
3,VANA PARVA,151555,arjuna
3,VANA PARVA,151815,arjuna
3,VANA PARVA,152448,arjuna
3,VANA PARVA,152480,arjuna
3,VANA PARVA,161241,arjuna
3,VANA PARVA,172378,arjuna
3,VANA PARVA,172674,arjuna
3,VANA PARVA,172691,arjuna
3,VANA PARVA,173307,arjuna
3,VANA PARVA,174083,arjuna
3,VANA PARVA,179986,arjuna
3,VANA PARVA,187145,arjuna
3,VANA PARVA,189971,arjuna
3,VANA PARVA,190577,arjuna
3,VANA PARVA,192703,arjuna
3,VANA PARVA,195952,arjuna
3,VANA PARVA,202119,arjuna
3,VANA PARVA,202495,arjuna
3,VANA PARVA,202664,arjuna
3,VANA PARVA,202795,arjuna
3,VANA PARVA,203733,arjuna
