book_no,book_title,plot_normalise,words
5,UDYOGA PARVA,72.04,arjuna
5,UDYOGA PARVA,72.12,arjuna
5,UDYOGA PARVA,72.17,karna
5,UDYOGA PARVA,72.25,karna
5,UDYOGA PARVA,72.81,karna
5,UDYOGA PARVA,72.83,karna
5,UDYOGA PARVA,72.87,karna
5,UDYOGA PARVA,72.92,arjuna
5,UDYOGA PARVA,72.96,karna
5,UDYOGA PARVA,73.09,karna
5,UDYOGA PARVA,73.11,karna
5,UDYOGA PARVA,73.12,karna
5,UDYOGA PARVA,73.26,karna
5,UDYOGA PARVA,73.29,karna
5,UDYOGA PARVA,73.29,karna
5,UDYOGA PARVA,73.33,karna
5,UDYOGA PARVA,73.33,karna
5,UDYOGA PARVA,73.35,karna
5,UDYOGA PARVA,73.37,karna
5,UDYOGA PARVA,73.44,arjuna
5,UDYOGA PARVA,73.46,karna
5,UDYOGA PARVA,73.46,arjuna
5,UDYOGA PARVA,73.47,karna
5,UDYOGA PARVA,73.47,arjuna
5,UDYOGA PARVA,73.49,karna
5,UDYOGA PARVA,73.52,karna
5,UDYOGA PARVA,73.54,karna
5,UDYOGA PARVA,73.56,karna
5,UDYOGA PARVA,73.81,arjuna
5,UDYOGA PARVA,73.83,arjuna
5,UDYOGA PARVA,73.83,arjuna
5,UDYOGA PARVA,73.86,arjuna
5,UDYOGA PARVA,73.86,karna
5,UDYOGA PARVA,73.87,karna
5,UDYOGA PARVA,73.90,karna
5,UDYOGA PARVA,73.91,karna
5,UDYOGA PARVA,74.81,arjuna
5,UDYOGA PARVA,77.25,karna
5,UDYOGA PARVA,77.27,arjuna
5,UDYOGA PARVA,77.55,karna
5,UDYOGA PARVA,77.64,karna
5,UDYOGA PARVA,77.67,karna
5,UDYOGA PARVA,77.74,arjuna
5,UDYOGA PARVA,77.83,arjuna
5,UDYOGA PARVA,78.39,karna
5,UDYOGA PARVA,78.72,karna
5,UDYOGA PARVA,78.73,karna
5,UDYOGA PARVA,78.86,karna
5,UDYOGA PARVA,78.95,arjuna
5,UDYOGA PARVA,79.09,arjuna
5,UDYOGA PARVA,79.16,arjuna
5,UDYOGA PARVA,79.48,arjuna
5,UDYOGA PARVA,79.71,karna
5,UDYOGA PARVA,79.87,arjuna
5,UDYOGA PARVA,80.21,karna
5,UDYOGA PARVA,80.23,karna
5,UDYOGA PARVA,80.23,karna
5,UDYOGA PARVA,80.92,arjuna
5,UDYOGA PARVA,80.99,arjuna
5,UDYOGA PARVA,81.53,karna
5,UDYOGA PARVA,81.72,arjuna
5,UDYOGA PARVA,81.94,karna
5,UDYOGA PARVA,82.20,karna
5,UDYOGA PARVA,82.37,arjuna
5,UDYOGA PARVA,82.59,karna
5,UDYOGA PARVA,82.66,arjuna
5,UDYOGA PARVA,82.77,arjuna
5,UDYOGA PARVA,83.47,arjuna
5,UDYOGA PARVA,83.63,arjuna
5,UDYOGA PARVA,84.23,arjuna
5,UDYOGA PARVA,84.26,arjuna
5,UDYOGA PARVA,84.27,karna
5,UDYOGA PARVA,84.29,karna
5,UDYOGA PARVA,84.30,karna
5,UDYOGA PARVA,84.34,arjuna
5,UDYOGA PARVA,84.38,arjuna
5,UDYOGA PARVA,84.38,karna
5,UDYOGA PARVA,84.42,karna
5,UDYOGA PARVA,84.43,arjuna
5,UDYOGA PARVA,85.61,karna
5,UDYOGA PARVA,85.86,karna
5,UDYOGA PARVA,85.87,karna
5,UDYOGA PARVA,85.95,karna
5,UDYOGA PARVA,87.27,arjuna
5,UDYOGA PARVA,87.54,arjuna
5,UDYOGA PARVA,87.56,arjuna
5,UDYOGA PARVA,87.61,arjuna
5,UDYOGA PARVA,94.35,arjuna
5,UDYOGA PARVA,97.82,arjuna
5,UDYOGA PARVA,97.87,karna
5,UDYOGA PARVA,98.07,karna
5,UDYOGA PARVA,98.19,karna
5,UDYOGA PARVA,98.20,arjuna
5,UDYOGA PARVA,99.98,arjuna
6,BHISHMA PARVA,9.09,karna
6,BHISHMA PARVA,10.11,karna
6,BHISHMA PARVA,10.13,karna
6,BHISHMA PARVA,10.35,karna
6,BHISHMA PARVA,11.09,arjuna
6,BHISHMA PARVA,11.10,arjuna
6,BHISHMA PARVA,11.11,arjuna
6,BHISHMA PARVA,11.25,arjuna
6,BHISHMA PARVA,11.85,arjuna
6,BHISHMA PARVA,11.86,arjuna
6,BHISHMA PARVA,11.96,arjuna
6,BHISHMA PARVA,11.98,arjuna
6,BHISHMA PARVA,12.04,arjuna
6,BHISHMA PARVA,12.26,arjuna
6,BHISHMA PARVA,12.37,arjuna
6,BHISHMA PARVA,12.40,arjuna
6,BHISHMA PARVA,12.55,arjuna
6,BHISHMA PARVA,12.58,arjuna
6,BHISHMA PARVA,12.58,arjuna
6,BHISHMA PARVA,12.97,arjuna
6,BHISHMA PARVA,13.28,arjuna
6,BHISHMA PARVA,13.35,karna
6,BHISHMA PARVA,13.43,arjuna
6,BHISHMA PARVA,13.53,arjuna
6,BHISHMA PARVA,13.62,arjuna
6,BHISHMA PARVA,13.90,arjuna
6,BHISHMA PARVA,13.92,arjuna
6,BHISHMA PARVA,13.96,arjuna
6,BHISHMA PARVA,13.99,arjuna
6,BHISHMA PARVA,14.76,arjuna
6,BHISHMA PARVA,14.94,arjuna
6,BHISHMA PARVA,15.26,arjuna
6,BHISHMA PARVA,15.35,arjuna
6,BHISHMA PARVA,15.82,arjuna
6,BHISHMA PARVA,16.01,arjuna
6,BHISHMA PARVA,16.03,arjuna
6,BHISHMA PARVA,16.11,arjuna
6,BHISHMA PARVA,16.61,arjuna
6,BHISHMA PARVA,16.71,arjuna
6,BHISHMA PARVA,17.53,arjuna
6,BHISHMA PARVA,17.79,arjuna
6,BHISHMA PARVA,17.81,arjuna
6,BHISHMA PARVA,17.89,arjuna
6,BHISHMA PARVA,18.07,arjuna
6,BHISHMA PARVA,18.36,arjuna
6,BHISHMA PARVA,18.52,arjuna
6,BHISHMA PARVA,18.61,arjuna
6,BHISHMA PARVA,18.88,arjuna
6,BHISHMA PARVA,19.10,arjuna
6,BHISHMA PARVA,19.45,arjuna
6,BHISHMA PARVA,19.91,arjuna
6,BHISHMA PARVA,20.25,arjuna
6,BHISHMA PARVA,20.37,arjuna
6,BHISHMA PARVA,20.42,arjuna
6,BHISHMA PARVA,20.44,arjuna
6,BHISHMA PARVA,20.65,arjuna
6,BHISHMA PARVA,20.93,karna
6,BHISHMA PARVA,21.08,karna
6,BHISHMA PARVA,21.11,arjuna
6,BHISHMA PARVA,21.13,arjuna
6,BHISHMA PARVA,21.41,arjuna
6,BHISHMA PARVA,21.48,arjuna
6,BHISHMA PARVA,21.50,arjuna
6,BHISHMA PARVA,21.56,arjuna
6,BHISHMA PARVA,21.59,arjuna
6,BHISHMA PARVA,21.60,arjuna
6,BHISHMA PARVA,22.83,arjuna
6,BHISHMA PARVA,23.73,arjuna
6,BHISHMA PARVA,24.26,arjuna
6,BHISHMA PARVA,24.42,arjuna
6,BHISHMA PARVA,24.85,arjuna
6,BHISHMA PARVA,25.30,arjuna
6,BHISHMA PARVA,25.50,arjuna
6,BHISHMA PARVA,25.56,arjuna
6,BHISHMA PARVA,25.76,arjuna
6,BHISHMA PARVA,26.04,arjuna
6,BHISHMA PARVA,27.01,karna
6,BHISHMA PARVA,27.07,karna
6,BHISHMA PARVA,27.11,karna
6,BHISHMA PARVA,27.13,karna
6,BHISHMA PARVA,28.00,arjuna
6,BHISHMA PARVA,28.87,arjuna
6,BHISHMA PARVA,30.12,arjuna
6,BHISHMA PARVA,30.15,arjuna
6,BHISHMA PARVA,30.16,arjuna
6,BHISHMA PARVA,30.18,arjuna
6,BHISHMA PARVA,32.80,arjuna
6,BHISHMA PARVA,32.83,karna
6,BHISHMA PARVA,32.85,arjuna
6,BHISHMA PARVA,33.13,arjuna
6,BHISHMA PARVA,33.14,arjuna
6,BHISHMA PARVA,33.22,arjuna
6,BHISHMA PARVA,33.60,arjuna
6,BHISHMA PARVA,33.65,arjuna
6,BHISHMA PARVA,34.55,arjuna
6,BHISHMA PARVA,34.76,arjuna
6,BHISHMA PARVA,34.81,arjuna
6,BHISHMA PARVA,34.97,karna
6,BHISHMA PARVA,34.98,arjuna
6,BHISHMA PARVA,35.19,karna
6,BHISHMA PARVA,35.28,arjuna
6,BHISHMA PARVA,35.29,arjuna
6,BHISHMA PARVA,35.34,arjuna
6,BHISHMA PARVA,35.35,arjuna
6,BHISHMA PARVA,35.36,arjuna
6,BHISHMA PARVA,35.41,arjuna
6,BHISHMA PARVA,35.67,arjuna
6,BHISHMA PARVA,38.17,arjuna
6,BHISHMA PARVA,38.29,arjuna
6,BHISHMA PARVA,38.37,arjuna
6,BHISHMA PARVA,38.45,arjuna
6,BHISHMA PARVA,38.47,arjuna
6,BHISHMA PARVA,38.47,arjuna
6,BHISHMA PARVA,38.56,arjuna
6,BHISHMA PARVA,38.58,arjuna
6,BHISHMA PARVA,39.52,arjuna
6,BHISHMA PARVA,39.53,arjuna
6,BHISHMA PARVA,39.92,arjuna
6,BHISHMA PARVA,40.11,karna
6,BHISHMA PARVA,41.08,arjuna
6,BHISHMA PARVA,41.09,arjuna
6,BHISHMA PARVA,41.21,arjuna
6,BHISHMA PARVA,41.31,arjuna
6,BHISHMA PARVA,41.42,arjuna
6,BHISHMA PARVA,41.45,arjuna
6,BHISHMA PARVA,42.19,arjuna
6,BHISHMA PARVA,42.20,arjuna
6,BHISHMA PARVA,42.57,arjuna
6,BHISHMA PARVA,42.66,arjuna
6,BHISHMA PARVA,42.72,arjuna
6,BHISHMA PARVA,42.94,arjuna
6,BHISHMA PARVA,42.97,arjuna
6,BHISHMA PARVA,43.27,arjuna
6,BHISHMA PARVA,43.32,arjuna
6,BHISHMA PARVA,43.37,arjuna
6,BHISHMA PARVA,43.60,arjuna
6,BHISHMA PARVA,43.72,arjuna
6,BHISHMA PARVA,44.21,arjuna
6,BHISHMA PARVA,49.39,arjuna
6,BHISHMA PARVA,49.49,arjuna
6,BHISHMA PARVA,50.26,arjuna
6,BHISHMA PARVA,50.28,arjuna
6,BHISHMA PARVA,50.47,arjuna
6,BHISHMA PARVA,51.72,arjuna
6,BHISHMA PARVA,51.77,arjuna
6,BHISHMA PARVA,52.88,arjuna
6,BHISHMA PARVA,52.97,arjuna
6,BHISHMA PARVA,53.51,karna
6,BHISHMA PARVA,54.90,arjuna
6,BHISHMA PARVA,55.18,karna
6,BHISHMA PARVA,56.82,arjuna
6,BHISHMA PARVA,56.90,arjuna
6,BHISHMA PARVA,57.02,arjuna
6,BHISHMA PARVA,57.21,arjuna
6,BHISHMA PARVA,59.57,arjuna
6,BHISHMA PARVA,59.64,arjuna
6,BHISHMA PARVA,59.71,arjuna
6,BHISHMA PARVA,59.79,arjuna
6,BHISHMA PARVA,59.94,arjuna
6,BHISHMA PARVA,59.98,arjuna
6,BHISHMA PARVA,61.08,arjuna
6,BHISHMA PARVA,61.19,arjuna
6,BHISHMA PARVA,61.62,arjuna
6,BHISHMA PARVA,62.83,arjuna
6,BHISHMA PARVA,63.08,arjuna
6,BHISHMA PARVA,63.26,arjuna
6,BHISHMA PARVA,63.27,arjuna
6,BHISHMA PARVA,63.30,arjuna
6,BHISHMA PARVA,63.31,arjuna
6,BHISHMA PARVA,63.34,arjuna
6,BHISHMA PARVA,63.37,arjuna
6,BHISHMA PARVA,63.38,arjuna
6,BHISHMA PARVA,63.42,arjuna
6,BHISHMA PARVA,63.96,arjuna
6,BHISHMA PARVA,64.22,arjuna
6,BHISHMA PARVA,64.32,arjuna
6,BHISHMA PARVA,64.38,arjuna
6,BHISHMA PARVA,67.22,arjuna
6,BHISHMA PARVA,68.26,arjuna
6,BHISHMA PARVA,68.29,arjuna
6,BHISHMA PARVA,68.40,karna
6,BHISHMA PARVA,68.79,arjuna
6,BHISHMA PARVA,68.83,arjuna
6,BHISHMA PARVA,69.46,karna
6,BHISHMA PARVA,69.52,karna
6,BHISHMA PARVA,69.66,karna
6,BHISHMA PARVA,69.68,karna
6,BHISHMA PARVA,70.06,karna
6,BHISHMA PARVA,70.22,arjuna
6,BHISHMA PARVA,70.26,karna
6,BHISHMA PARVA,70.53,arjuna
6,BHISHMA PARVA,70.81,arjuna
6,BHISHMA PARVA,70.82,arjuna
6,BHISHMA PARVA,70.85,arjuna
6,BHISHMA PARVA,71.06,arjuna
6,BHISHMA PARVA,71.79,arjuna
6,BHISHMA PARVA,72.05,arjuna
6,BHISHMA PARVA,72.11,arjuna
6,BHISHMA PARVA,72.19,arjuna
6,BHISHMA PARVA,72.30,arjuna
6,BHISHMA PARVA,72.37,arjuna
6,BHISHMA PARVA,72.51,arjuna
6,BHISHMA PARVA,72.63,arjuna
6,BHISHMA PARVA,73.05,arjuna
6,BHISHMA PARVA,73.11,arjuna
6,BHISHMA PARVA,73.14,arjuna
6,BHISHMA PARVA,73.15,arjuna
6,BHISHMA PARVA,74.22,arjuna
6,BHISHMA PARVA,74.24,arjuna
6,BHISHMA PARVA,74.45,arjuna
6,BHISHMA PARVA,75.81,arjuna
6,BHISHMA PARVA,75.95,arjuna
6,BHISHMA PARVA,75.96,arjuna
6,BHISHMA PARVA,76.29,arjuna
6,BHISHMA PARVA,76.93,arjuna
6,BHISHMA PARVA,77.05,arjuna
6,BHISHMA PARVA,77.07,arjuna
6,BHISHMA PARVA,77.15,arjuna
6,BHISHMA PARVA,77.91,arjuna
6,BHISHMA PARVA,78.03,arjuna
6,BHISHMA PARVA,78.26,arjuna
6,BHISHMA PARVA,78.58,arjuna
6,BHISHMA PARVA,79.07,arjuna
6,BHISHMA PARVA,79.80,arjuna
6,BHISHMA PARVA,80.04,arjuna
6,BHISHMA PARVA,80.08,arjuna
6,BHISHMA PARVA,80.10,arjuna
6,BHISHMA PARVA,80.25,arjuna
6,BHISHMA PARVA,80.28,arjuna
6,BHISHMA PARVA,80.45,arjuna
6,BHISHMA PARVA,80.75,arjuna
6,BHISHMA PARVA,81.28,arjuna
6,BHISHMA PARVA,81.51,arjuna
6,BHISHMA PARVA,81.53,arjuna
6,BHISHMA PARVA,81.58,arjuna
6,BHISHMA PARVA,81.59,arjuna
6,BHISHMA PARVA,81.61,arjuna
6,BHISHMA PARVA,81.73,arjuna
6,BHISHMA PARVA,82.61,arjuna
6,BHISHMA PARVA,82.65,arjuna
6,BHISHMA PARVA,82.69,arjuna
6,BHISHMA PARVA,82.70,arjuna
6,BHISHMA PARVA,82.71,arjuna
6,BHISHMA PARVA,82.79,arjuna
6,BHISHMA PARVA,82.96,arjuna
6,BHISHMA PARVA,83.17,arjuna
6,BHISHMA PARVA,83.39,arjuna
6,BHISHMA PARVA,83.42,arjuna
6,BHISHMA PARVA,83.44,arjuna
6,BHISHMA PARVA,83.70,arjuna
6,BHISHMA PARVA,84.00,arjuna
6,BHISHMA PARVA,84.03,arjuna
6,BHISHMA PARVA,84.08,arjuna
6,BHISHMA PARVA,84.42,arjuna
6,BHISHMA PARVA,84.76,arjuna
6,BHISHMA PARVA,84.78,arjuna
6,BHISHMA PARVA,84.79,arjuna
6,BHISHMA PARVA,84.84,arjuna
6,BHISHMA PARVA,84.85,arjuna
6,BHISHMA PARVA,84.87,arjuna
6,BHISHMA PARVA,84.95,arjuna
6,BHISHMA PARVA,85.13,arjuna
6,BHISHMA PARVA,85.19,arjuna
6,BHISHMA PARVA,85.24,arjuna
6,BHISHMA PARVA,85.32,arjuna
6,BHISHMA PARVA,85.39,arjuna
6,BHISHMA PARVA,85.40,arjuna
6,BHISHMA PARVA,85.43,arjuna
6,BHISHMA PARVA,85.73,arjuna
6,BHISHMA PARVA,85.75,arjuna
6,BHISHMA PARVA,85.76,arjuna
6,BHISHMA PARVA,85.83,arjuna
6,BHISHMA PARVA,86.03,arjuna
6,BHISHMA PARVA,86.54,arjuna
6,BHISHMA PARVA,86.66,arjuna
6,BHISHMA PARVA,86.79,arjuna
6,BHISHMA PARVA,87.00,arjuna
6,BHISHMA PARVA,87.03,arjuna
6,BHISHMA PARVA,87.10,arjuna
6,BHISHMA PARVA,87.15,arjuna
6,BHISHMA PARVA,87.19,arjuna
6,BHISHMA PARVA,87.26,arjuna
6,BHISHMA PARVA,87.27,arjuna
6,BHISHMA PARVA,87.56,arjuna
6,BHISHMA PARVA,87.58,arjuna
6,BHISHMA PARVA,87.60,arjuna
6,BHISHMA PARVA,87.63,arjuna
6,BHISHMA PARVA,87.73,arjuna
6,BHISHMA PARVA,87.87,arjuna
6,BHISHMA PARVA,87.95,arjuna
6,BHISHMA PARVA,88.07,arjuna
6,BHISHMA PARVA,88.96,karna
6,BHISHMA PARVA,89.22,arjuna
6,BHISHMA PARVA,89.31,arjuna
6,BHISHMA PARVA,89.33,arjuna
6,BHISHMA PARVA,89.35,arjuna
6,BHISHMA PARVA,89.94,arjuna
6,BHISHMA PARVA,89.99,arjuna
6,BHISHMA PARVA,90.00,arjuna
6,BHISHMA PARVA,90.63,karna
6,BHISHMA PARVA,90.64,karna
6,BHISHMA PARVA,90.69,karna
6,BHISHMA PARVA,90.84,karna
6,BHISHMA PARVA,90.93,karna
6,BHISHMA PARVA,91.12,karna
6,BHISHMA PARVA,91.15,karna
6,BHISHMA PARVA,91.19,karna
6,BHISHMA PARVA,91.21,karna
6,BHISHMA PARVA,93.23,arjuna
6,BHISHMA PARVA,93.66,arjuna
6,BHISHMA PARVA,93.75,arjuna
6,BHISHMA PARVA,95.28,arjuna
6,BHISHMA PARVA,96.00,arjuna
6,BHISHMA PARVA,96.00,arjuna
6,BHISHMA PARVA,97.53,arjuna
6,BHISHMA PARVA,97.53,arjuna
6,BHISHMA PARVA,97.85,karna
6,BHISHMA PARVA,97.86,arjuna
6,BHISHMA PARVA,98.13,arjuna
6,BHISHMA PARVA,98.71,arjuna
6,BHISHMA PARVA,98.71,arjuna
7,DRONA PARVA,0.32,karna
7,DRONA PARVA,0.35,karna
7,DRONA PARVA,0.35,karna
7,DRONA PARVA,0.36,karna
7,DRONA PARVA,0.44,karna
7,DRONA PARVA,0.46,karna
7,DRONA PARVA,0.47,karna
7,DRONA PARVA,0.48,karna
7,DRONA PARVA,0.50,karna
7,DRONA PARVA,0.51,karna
7,DRONA PARVA,0.54,karna
7,DRONA PARVA,0.54,karna
7,DRONA PARVA,0.59,karna
7,DRONA PARVA,0.60,karna
7,DRONA PARVA,0.61,karna
7,DRONA PARVA,0.70,karna
7,DRONA PARVA,0.73,karna
7,DRONA PARVA,0.82,arjuna
7,DRONA PARVA,1.04,arjuna
7,DRONA PARVA,1.05,arjuna
7,DRONA PARVA,1.10,karna
7,DRONA PARVA,1.23,arjuna
7,DRONA PARVA,1.24,karna
7,DRONA PARVA,1.26,karna
7,DRONA PARVA,1.38,arjuna
7,DRONA PARVA,1.49,karna
7,DRONA PARVA,1.51,karna
7,DRONA PARVA,1.52,karna
7,DRONA PARVA,1.53,karna
7,DRONA PARVA,1.58,karna
7,DRONA PARVA,1.61,karna
7,DRONA PARVA,1.63,karna
7,DRONA PARVA,1.65,karna
7,DRONA PARVA,1.68,karna
7,DRONA PARVA,1.70,karna
7,DRONA PARVA,1.75,karna
7,DRONA PARVA,1.86,karna
7,DRONA PARVA,1.96,arjuna
7,DRONA PARVA,2.16,karna
7,DRONA PARVA,2.17,karna
7,DRONA PARVA,2.18,karna
7,DRONA PARVA,2.20,karna
7,DRONA PARVA,2.20,karna
7,DRONA PARVA,2.22,karna
7,DRONA PARVA,2.28,arjuna
7,DRONA PARVA,2.31,karna
7,DRONA PARVA,2.32,karna
7,DRONA PARVA,2.32,arjuna
7,DRONA PARVA,2.57,arjuna
7,DRONA PARVA,3.23,arjuna
7,DRONA PARVA,3.67,arjuna
7,DRONA PARVA,3.88,arjuna
7,DRONA PARVA,4.12,arjuna
7,DRONA PARVA,4.63,arjuna
7,DRONA PARVA,4.65,arjuna
7,DRONA PARVA,4.82,karna
7,DRONA PARVA,4.99,arjuna
7,DRONA PARVA,5.01,arjuna
7,DRONA PARVA,5.04,arjuna
7,DRONA PARVA,5.18,arjuna
7,DRONA PARVA,5.32,arjuna
7,DRONA PARVA,5.32,arjuna
7,DRONA PARVA,5.97,arjuna
7,DRONA PARVA,5.98,arjuna
7,DRONA PARVA,6.07,arjuna
7,DRONA PARVA,6.11,arjuna
7,DRONA PARVA,6.19,arjuna
7,DRONA PARVA,6.21,arjuna
7,DRONA PARVA,6.23,arjuna
7,DRONA PARVA,6.30,arjuna
7,DRONA PARVA,6.75,karna
7,DRONA PARVA,6.76,karna
7,DRONA PARVA,6.77,karna
7,DRONA PARVA,6.83,karna
7,DRONA PARVA,7.11,arjuna
7,DRONA PARVA,7.14,arjuna
7,DRONA PARVA,7.28,arjuna
7,DRONA PARVA,7.28,arjuna
7,DRONA PARVA,7.29,arjuna
7,DRONA PARVA,7.30,arjuna
7,DRONA PARVA,7.36,arjuna
7,DRONA PARVA,7.39,arjuna
7,DRONA PARVA,7.62,arjuna
7,DRONA PARVA,7.62,arjuna
7,DRONA PARVA,7.68,arjuna
7,DRONA PARVA,7.71,arjuna
7,DRONA PARVA,7.72,arjuna
7,DRONA PARVA,7.74,arjuna
7,DRONA PARVA,7.77,arjuna
7,DRONA PARVA,7.82,arjuna
7,DRONA PARVA,7.86,arjuna
7,DRONA PARVA,7.87,arjuna
7,DRONA PARVA,7.89,arjuna
7,DRONA PARVA,7.89,arjuna
7,DRONA PARVA,7.90,arjuna
7,DRONA PARVA,7.91,arjuna
7,DRONA PARVA,7.97,arjuna
7,DRONA PARVA,8.04,arjuna
7,DRONA PARVA,8.07,arjuna
7,DRONA PARVA,8.14,arjuna
7,DRONA PARVA,8.14,arjuna
7,DRONA PARVA,8.15,arjuna
7,DRONA PARVA,8.15,arjuna
7,DRONA PARVA,8.20,arjuna
7,DRONA PARVA,8.23,arjuna
7,DRONA PARVA,8.35,arjuna
7,DRONA PARVA,8.37,arjuna
7,DRONA PARVA,8.42,arjuna
7,DRONA PARVA,8.55,karna
7,DRONA PARVA,9.83,karna
7,DRONA PARVA,9.89,karna
7,DRONA PARVA,9.90,karna
7,DRONA PARVA,10.30,arjuna
7,DRONA PARVA,10.45,arjuna
7,DRONA PARVA,10.65,karna
7,DRONA PARVA,10.65,arjuna
7,DRONA PARVA,11.05,arjuna
7,DRONA PARVA,11.06,arjuna
7,DRONA PARVA,11.06,arjuna
7,DRONA PARVA,11.14,karna
7,DRONA PARVA,11.15,karna
7,DRONA PARVA,11.15,karna
7,DRONA PARVA,11.15,karna
7,DRONA PARVA,11.15,karna
7,DRONA PARVA,11.31,karna
7,DRONA PARVA,11.41,arjuna
7,DRONA PARVA,11.42,arjuna
7,DRONA PARVA,11.95,arjuna
7,DRONA PARVA,12.06,arjuna
7,DRONA PARVA,12.15,arjuna
7,DRONA PARVA,12.15,arjuna
7,DRONA PARVA,12.17,arjuna
7,DRONA PARVA,12.19,arjuna
7,DRONA PARVA,12.20,arjuna
7,DRONA PARVA,12.21,karna
7,DRONA PARVA,12.21,arjuna
7,DRONA PARVA,12.23,arjuna
7,DRONA PARVA,12.28,arjuna
7,DRONA PARVA,12.31,arjuna
7,DRONA PARVA,12.39,arjuna
7,DRONA PARVA,12.44,arjuna
7,DRONA PARVA,12.45,arjuna
7,DRONA PARVA,12.46,arjuna
7,DRONA PARVA,12.54,arjuna
7,DRONA PARVA,12.57,arjuna
7,DRONA PARVA,12.58,arjuna
7,DRONA PARVA,12.61,arjuna
7,DRONA PARVA,12.73,arjuna
7,DRONA PARVA,12.75,arjuna
7,DRONA PARVA,12.77,arjuna
7,DRONA PARVA,12.77,arjuna
7,DRONA PARVA,12.78,arjuna
7,DRONA PARVA,12.79,arjuna
7,DRONA PARVA,12.79,arjuna
7,DRONA PARVA,12.80,arjuna
7,DRONA PARVA,12.83,arjuna
7,DRONA PARVA,12.84,arjuna
7,DRONA PARVA,12.84,arjuna
7,DRONA PARVA,12.88,arjuna
7,DRONA PARVA,13.03,arjuna
7,DRONA PARVA,13.07,arjuna
7,DRONA PARVA,13.13,arjuna
7,DRONA PARVA,13.14,arjuna
7,DRONA PARVA,13.14,arjuna
7,DRONA PARVA,13.16,arjuna
7,DRONA PARVA,13.21,arjuna
7,DRONA PARVA,13.24,arjuna
7,DRONA PARVA,13.29,arjuna
7,DRONA PARVA,13.31,arjuna
7,DRONA PARVA,13.33,arjuna
7,DRONA PARVA,13.33,arjuna
7,DRONA PARVA,13.34,arjuna
7,DRONA PARVA,13.35,arjuna
7,DRONA PARVA,13.36,arjuna
7,DRONA PARVA,13.37,arjuna
7,DRONA PARVA,13.40,arjuna
7,DRONA PARVA,13.42,arjuna
7,DRONA PARVA,13.43,arjuna
7,DRONA PARVA,13.44,arjuna
7,DRONA PARVA,13.46,arjuna
7,DRONA PARVA,13.48,arjuna
7,DRONA PARVA,13.82,arjuna
7,DRONA PARVA,13.84,karna
7,DRONA PARVA,13.86,karna
7,DRONA PARVA,13.87,karna
7,DRONA PARVA,14.20,karna
7,DRONA PARVA,14.27,arjuna
7,DRONA PARVA,14.29,arjuna
7,DRONA PARVA,14.32,arjuna
7,DRONA PARVA,14.34,karna
7,DRONA PARVA,14.34,karna
7,DRONA PARVA,14.35,arjuna
7,DRONA PARVA,14.35,karna
7,DRONA PARVA,14.38,arjuna
7,DRONA PARVA,14.38,arjuna
7,DRONA PARVA,14.38,karna
7,DRONA PARVA,14.39,karna
7,DRONA PARVA,14.40,arjuna
7,DRONA PARVA,14.42,karna
7,DRONA PARVA,14.43,karna
7,DRONA PARVA,14.43,arjuna
7,DRONA PARVA,14.43,karna
7,DRONA PARVA,14.46,arjuna
7,DRONA PARVA,14.47,karna
7,DRONA PARVA,14.47,karna
7,DRONA PARVA,14.49,karna
7,DRONA PARVA,14.51,karna
7,DRONA PARVA,14.51,karna
7,DRONA PARVA,14.52,karna
7,DRONA PARVA,14.53,karna
7,DRONA PARVA,14.54,arjuna
7,DRONA PARVA,14.68,arjuna
7,DRONA PARVA,14.71,arjuna
7,DRONA PARVA,14.80,arjuna
7,DRONA PARVA,14.81,arjuna
7,DRONA PARVA,14.83,arjuna
7,DRONA PARVA,14.85,arjuna
7,DRONA PARVA,14.86,arjuna
7,DRONA PARVA,14.93,arjuna
7,DRONA PARVA,15.17,arjuna
7,DRONA PARVA,15.20,karna
7,DRONA PARVA,15.27,arjuna
7,DRONA PARVA,15.38,arjuna
7,DRONA PARVA,15.38,arjuna
7,DRONA PARVA,15.39,arjuna
7,DRONA PARVA,15.41,arjuna
7,DRONA PARVA,15.64,arjuna
7,DRONA PARVA,15.68,arjuna
7,DRONA PARVA,15.68,arjuna
7,DRONA PARVA,15.72,arjuna
7,DRONA PARVA,15.78,arjuna
7,DRONA PARVA,15.81,arjuna
7,DRONA PARVA,16.03,arjuna
7,DRONA PARVA,16.13,karna
7,DRONA PARVA,16.15,arjuna
7,DRONA PARVA,16.22,arjuna
7,DRONA PARVA,16.33,karna
7,DRONA PARVA,16.36,karna
7,DRONA PARVA,16.37,karna
7,DRONA PARVA,16.38,karna
7,DRONA PARVA,16.38,karna
7,DRONA PARVA,16.39,arjuna
7,DRONA PARVA,16.39,karna
7,DRONA PARVA,16.48,arjuna
7,DRONA PARVA,16.51,arjuna
7,DRONA PARVA,16.56,arjuna
7,DRONA PARVA,16.57,arjuna
7,DRONA PARVA,16.59,arjuna
7,DRONA PARVA,16.62,arjuna
7,DRONA PARVA,16.76,karna
7,DRONA PARVA,16.86,karna
7,DRONA PARVA,16.87,arjuna
7,DRONA PARVA,16.89,arjuna
7,DRONA PARVA,16.89,arjuna
7,DRONA PARVA,16.91,arjuna
7,DRONA PARVA,17.30,karna
7,DRONA PARVA,17.30,karna
7,DRONA PARVA,17.34,karna
7,DRONA PARVA,17.37,arjuna
7,DRONA PARVA,17.38,karna
